id,name,grade,year,numTested,level1,level2,level3,level4
18K211,I.S. 211 John Wilson,All Grades,2018,466,144,163,119,40
18K219,P.S. 219 Kennedy-King,3,2013,92,39,38,15,0
18K219,P.S. 219 Kennedy-King,3,2014,88,50,30,8,0
18K219,P.S. 219 Kennedy-King,3,2015,69,27,29,11,2
18K219,P.S. 219 Kennedy-King,3,2016,86,26,31,26,3
18K219,P.S. 219 Kennedy-King,3,2017,53,23,15,14,1
18K219,P.S. 219 Kennedy-King,3,2018,74,17,37,19,1
18K219,P.S. 219 Kennedy-King,4,2013,107,36,50,18,3
18K219,P.S. 219 Kennedy-King,4,2014,97,35,42,17,3
18K219,P.S. 219 Kennedy-King,4,2015,82,29,32,16,5
18K219,P.S. 219 Kennedy-King,4,2016,69,21,25,16,7
18K219,P.S. 219 Kennedy-King,4,2017,94,23,33,23,15
18K219,P.S. 219 Kennedy-King,4,2018,54,14,17,15,8
18K219,P.S. 219 Kennedy-King,5,2013,94,30,43,19,2
18K219,P.S. 219 Kennedy-King,5,2014,85,30,29,15,11
18K219,P.S. 219 Kennedy-King,5,2015,80,32,37,8,3
18K219,P.S. 219 Kennedy-King,5,2016,75,31,26,17,1
18K219,P.S. 219 Kennedy-King,5,2017,62,30,24,7,1
18K219,P.S. 219 Kennedy-King,5,2018,87,38,32,12,5
18K219,P.S. 219 Kennedy-King,All Grades,2013,293,105,131,52,5
18K219,P.S. 219 Kennedy-King,All Grades,2014,270,115,101,40,14
18K219,P.S. 219 Kennedy-King,All Grades,2015,231,88,98,35,10
18K219,P.S. 219 Kennedy-King,All Grades,2016,230,78,82,59,11
18K219,P.S. 219 Kennedy-King,All Grades,2017,209,76,72,44,17
18K219,P.S. 219 Kennedy-King,All Grades,2018,215,69,86,46,14
18K233,P.S. 233 Langston Hughes,3,2013,94,40,37,17,0
18K233,P.S. 233 Langston Hughes,3,2014,102,41,36,21,4
18K233,P.S. 233 Langston Hughes,3,2015,81,28,32,20,1
18K233,P.S. 233 Langston Hughes,3,2016,63,11,26,23,3
18K233,P.S. 233 Langston Hughes,3,2017,68,21,31,16,0
18K233,P.S. 233 Langston Hughes,3,2018,46,5,17,23,1
18K233,P.S. 233 Langston Hughes,4,2013,96,40,44,11,1
18K233,P.S. 233 Langston Hughes,4,2014,85,22,44,16,3
18K233,P.S. 233 Langston Hughes,4,2015,70,21,30,15,4
18K233,P.S. 233 Langston Hughes,4,2016,78,8,39,25,6
18K233,P.S. 233 Langston Hughes,4,2017,67,16,28,17,6
18K233,P.S. 233 Langston Hughes,4,2018,73,15,31,20,7
18K233,P.S. 233 Langston Hughes,5,2013,101,39,39,21,2
18K233,P.S. 233 Langston Hughes,5,2014,74,32,25,11,6
18K233,P.S. 233 Langston Hughes,5,2015,66,23,29,14,0
18K233,P.S. 233 Langston Hughes,5,2016,72,23,29,18,2
18K233,P.S. 233 Langston Hughes,5,2017,76,25,32,15,4
18K233,P.S. 233 Langston Hughes,5,2018,65,23,25,14,3
18K233,P.S. 233 Langston Hughes,All Grades,2013,291,119,120,49,3
18K233,P.S. 233 Langston Hughes,All Grades,2014,261,95,105,48,13
18K233,P.S. 233 Langston Hughes,All Grades,2015,217,72,91,49,5
18K233,P.S. 233 Langston Hughes,All Grades,2016,213,42,94,66,11
18K233,P.S. 233 Langston Hughes,All Grades,2017,211,62,91,48,10
18K233,P.S. 233 Langston Hughes,All Grades,2018,184,43,73,57,11
18K235,P.S. 235 Janice Marie Knight School,3,2013,160,43,59,56,2
18K235,P.S. 235 Janice Marie Knight School,3,2014,163,50,59,50,4
18K235,P.S. 235 Janice Marie Knight School,3,2015,127,35,59,27,6
18K235,P.S. 235 Janice Marie Knight School,3,2016,147,25,43,67,12
18K235,P.S. 235 Janice Marie Knight School,3,2017,141,28,31,76,6
18K235,P.S. 235 Janice Marie Knight School,3,2018,173,30,54,73,16
18K235,P.S. 235 Janice Marie Knight School,4,2013,180,33,75,56,16
18K235,P.S. 235 Janice Marie Knight School,4,2014,156,29,71,50,6
18K235,P.S. 235 Janice Marie Knight School,4,2015,168,34,78,42,14
18K235,P.S. 235 Janice Marie Knight School,4,2016,129,24,41,36,28
18K235,P.S. 235 Janice Marie Knight School,4,2017,152,27,47,42,36
18K235,P.S. 235 Janice Marie Knight School,4,2018,135,14,34,41,46
18K235,P.S. 235 Janice Marie Knight School,5,2013,153,45,53,37,18
18K235,P.S. 235 Janice Marie Knight School,5,2014,157,44,47,50,16
18K235,P.S. 235 Janice Marie Knight School,5,2015,144,35,47,46,16
18K235,P.S. 235 Janice Marie Knight School,5,2016,163,57,53,37,16
18K235,P.S. 235 Janice Marie Knight School,5,2017,115,35,37,29,14
18K235,P.S. 235 Janice Marie Knight School,5,2018,135,33,47,38,17
18K235,P.S. 235 Janice Marie Knight School,6,2013,96,3,17,30,46
18K235,P.S. 235 Janice Marie Knight School,6,2014,95,2,13,30,50
18K235,P.S. 235 Janice Marie Knight School,6,2015,120,1,13,32,74
18K235,P.S. 235 Janice Marie Knight School,6,2016,99,1,8,30,60
18K235,P.S. 235 Janice Marie Knight School,6,2017,101,6,11,23,61
18K235,P.S. 235 Janice Marie Knight School,6,2018,124,1,8,24,91
18K235,P.S. 235 Janice Marie Knight School,7,2013,108,0,18,64,26
18K235,P.S. 235 Janice Marie Knight School,7,2014,90,3,13,57,17
18K235,P.S. 235 Janice Marie Knight School,7,2015,84,3,8,56,17
18K235,P.S. 235 Janice Marie Knight School,7,2016,112,0,14,60,38
18K235,P.S. 235 Janice Marie Knight School,7,2017,90,1,1,40,48
18K235,P.S. 235 Janice Marie Knight School,7,2018,94,7,3,37,47
18K235,P.S. 235 Janice Marie Knight School,8,2013,76,0,21,38,17
18K235,P.S. 235 Janice Marie Knight School,8,2014,105,0,8,49,48
18K235,P.S. 235 Janice Marie Knight School,8,2015,88,3,4,38,43
18K235,P.S. 235 Janice Marie Knight School,8,2016,82,1,2,30,49
18K235,P.S. 235 Janice Marie Knight School,8,2017,109,1,4,37,67
18K235,P.S. 235 Janice Marie Knight School,8,2018,90,1,1,19,69
18K235,P.S. 235 Janice Marie Knight School,All Grades,2013,773,124,243,281,125
18K235,P.S. 235 Janice Marie Knight School,All Grades,2014,766,128,211,286,141
18K235,P.S. 235 Janice Marie Knight School,All Grades,2015,731,111,209,241,170
18K235,P.S. 235 Janice Marie Knight School,All Grades,2016,732,108,161,260,203
18K235,P.S. 235 Janice Marie Knight School,All Grades,2017,708,98,131,247,232
18K235,P.S. 235 Janice Marie Knight School,All Grades,2018,751,86,147,232,286
18K244,P.S. 244 Richard R. Green,3,2013,108,45,33,26,4
18K244,P.S. 244 Richard R. Green,3,2014,116,47,50,18,1
18K244,P.S. 244 Richard R. Green,3,2015,103,49,31,20,3
18K244,P.S. 244 Richard R. Green,3,2016,94,17,18,43,16
18K244,P.S. 244 Richard R. Green,3,2017,79,18,21,37,3
18K244,P.S. 244 Richard R. Green,3,2018,77,13,23,35,6
18K244,P.S. 244 Richard R. Green,4,2013,111,36,55,18,2
18K244,P.S. 244 Richard R. Green,4,2014,101,35,37,19,10
18K244,P.S. 244 Richard R. Green,4,2015,114,53,38,18,5
18K244,P.S. 244 Richard R. Green,4,2016,102,24,36,24,18
18K244,P.S. 244 Richard R. Green,4,2017,97,23,24,34,16
18K244,P.S. 244 Richard R. Green,4,2018,83,14,27,22,20
18K244,P.S. 244 Richard R. Green,5,2013,122,60,41,15,6
18K244,P.S. 244 Richard R. Green,5,2014,97,38,34,20,5
18K244,P.S. 244 Richard R. Green,5,2015,85,34,36,12,3
18K244,P.S. 244 Richard R. Green,5,2016,100,24,43,28,5
18K244,P.S. 244 Richard R. Green,5,2017,89,30,31,14,14
18K244,P.S. 244 Richard R. Green,5,2018,91,26,25,27,13
18K244,P.S. 244 Richard R. Green,All Grades,2013,341,141,129,59,12
18K244,P.S. 244 Richard R. Green,All Grades,2014,314,120,121,57,16
18K244,P.S. 244 Richard R. Green,All Grades,2015,302,136,105,50,11
18K244,P.S. 244 Richard R. Green,All Grades,2016,296,65,97,95,39
18K244,P.S. 244 Richard R. Green,All Grades,2017,265,71,76,85,33
18K244,P.S. 244 Richard R. Green,All Grades,2018,251,53,75,84,39
18K268,P.S. 268 Emma Lazarus,3,2013,58,20,31,7,0
18K268,P.S. 268 Emma Lazarus,3,2014,77,40,24,13,0
18K268,P.S. 268 Emma Lazarus,3,2015,82,30,39,11,2
18K268,P.S. 268 Emma Lazarus,3,2016,54,24,22,8,0
18K268,P.S. 268 Emma Lazarus,3,2017,50,27,10,11,2
18K268,P.S. 268 Emma Lazarus,3,2018,49,9,24,13,3
18K268,P.S. 268 Emma Lazarus,4,2013,79,37,32,10,0
18K268,P.S. 268 Emma Lazarus,4,2014,65,25,29,11,0
18K268,P.S. 268 Emma Lazarus,4,2015,73,36,27,9,1
18K268,P.S. 268 Emma Lazarus,4,2016,77,20,29,24,4
18K268,P.S. 268 Emma Lazarus,4,2017,55,20,27,7,1
18K268,P.S. 268 Emma Lazarus,4,2018,49,9,19,12,9
18K268,P.S. 268 Emma Lazarus,5,2013,83,40,30,12,1
18K268,P.S. 268 Emma Lazarus,5,2014,61,24,23,13,1
18K268,P.S. 268 Emma Lazarus,5,2015,59,24,25,9,1
18K268,P.S. 268 Emma Lazarus,5,2016,66,34,19,8,5
18K268,P.S. 268 Emma Lazarus,5,2017,74,33,23,13,5
18K268,P.S. 268 Emma Lazarus,5,2018,61,27,22,11,1
18K268,P.S. 268 Emma Lazarus,All Grades,2013,220,97,93,29,1
18K268,P.S. 268 Emma Lazarus,All Grades,2014,203,89,76,37,1
18K268,P.S. 268 Emma Lazarus,All Grades,2015,214,90,91,29,4
18K268,P.S. 268 Emma Lazarus,All Grades,2016,197,78,70,40,9
18K268,P.S. 268 Emma Lazarus,All Grades,2017,179,80,60,31,8
18K268,P.S. 268 Emma Lazarus,All Grades,2018,159,45,65,36,13
18K272,P.S. 272 Curtis Estabrook,3,2013,77,53,19,5,0
18K272,P.S. 272 Curtis Estabrook,3,2014,67,41,17,9,0
18K272,P.S. 272 Curtis Estabrook,3,2015,67,40,17,9,1
18K272,P.S. 272 Curtis Estabrook,3,2016,75,42,27,5,1
18K272,P.S. 272 Curtis Estabrook,3,2017,62,32,22,8,0
18K272,P.S. 272 Curtis Estabrook,3,2018,71,27,38,6,0
18K272,P.S. 272 Curtis Estabrook,4,2013,96,46,40,9,1
18K272,P.S. 272 Curtis Estabrook,4,2014,75,41,25,9,0
18K272,P.S. 272 Curtis Estabrook,4,2015,68,33,26,8,1
18K272,P.S. 272 Curtis Estabrook,4,2016,54,29,18,6,1
18K272,P.S. 272 Curtis Estabrook,4,2017,73,25,34,13,1
18K272,P.S. 272 Curtis Estabrook,4,2018,61,12,42,6,1
18K272,P.S. 272 Curtis Estabrook,5,2013,101,43,39,19,0
18K272,P.S. 272 Curtis Estabrook,5,2014,93,54,30,9,0
18K272,P.S. 272 Curtis Estabrook,5,2015,62,42,18,2,0
18K272,P.S. 272 Curtis Estabrook,5,2016,60,24,25,7,4
18K272,P.S. 272 Curtis Estabrook,5,2017,46,25,12,8,1
18K272,P.S. 272 Curtis Estabrook,5,2018,68,35,14,17,2
18K272,P.S. 272 Curtis Estabrook,All Grades,2013,274,142,98,33,1
18K272,P.S. 272 Curtis Estabrook,All Grades,2014,235,136,72,27,0
18K272,P.S. 272 Curtis Estabrook,All Grades,2015,197,115,61,19,2
18K272,P.S. 272 Curtis Estabrook,All Grades,2016,189,95,70,18,6
18K272,P.S. 272 Curtis Estabrook,All Grades,2017,181,82,68,29,2
18K272,P.S. 272 Curtis Estabrook,All Grades,2018,200,74,94,29,3
18K276,P.S. 276 Louis Marshall,3,2013,125,56,49,16,4
18K276,P.S. 276 Louis Marshall,3,2014,109,45,41,21,2
18K276,P.S. 276 Louis Marshall,3,2015,110,67,29,14,0
18K276,P.S. 276 Louis Marshall,3,2016,103,36,33,31,3
18K276,P.S. 276 Louis Marshall,3,2017,99,46,32,17,4
18K276,P.S. 276 Louis Marshall,3,2018,71,17,29,22,3
18K276,P.S. 276 Louis Marshall,4,2013,120,63,39,15,3
18K276,P.S. 276 Louis Marshall,4,2014,113,52,42,15,4
18K276,P.S. 276 Louis Marshall,4,2015,104,44,43,15,2
18K276,P.S. 276 Louis Marshall,4,2016,98,21,43,20,14
18K276,P.S. 276 Louis Marshall,4,2017,99,38,39,13,9
18K276,P.S. 276 Louis Marshall,4,2018,99,39,33,14,13
18K276,P.S. 276 Louis Marshall,5,2013,127,49,51,22,5
18K276,P.S. 276 Louis Marshall,5,2014,110,61,34,10,5
18K276,P.S. 276 Louis Marshall,5,2015,98,47,36,12,3
18K276,P.S. 276 Louis Marshall,5,2016,93,39,33,16,5
18K276,P.S. 276 Louis Marshall,5,2017,98,49,27,18,4
18K276,P.S. 276 Louis Marshall,5,2018,77,31,28,13,5
18K276,P.S. 276 Louis Marshall,All Grades,2013,372,168,139,53,12
18K276,P.S. 276 Louis Marshall,All Grades,2014,332,158,117,46,11
18K276,P.S. 276 Louis Marshall,All Grades,2015,312,158,108,41,5
18K276,P.S. 276 Louis Marshall,All Grades,2016,294,96,109,67,22
18K276,P.S. 276 Louis Marshall,All Grades,2017,296,133,98,48,17
18K276,P.S. 276 Louis Marshall,All Grades,2018,247,87,90,49,21
18K279,P.S. 279 Herman Schreiber,3,2013,81,28,40,11,2
18K279,P.S. 279 Herman Schreiber,3,2014,75,32,29,14,0
18K279,P.S. 279 Herman Schreiber,3,2015,68,20,36,11,1
18K279,P.S. 279 Herman Schreiber,3,2016,66,17,28,19,2
18K279,P.S. 279 Herman Schreiber,3,2017,66,23,24,17,2
18K279,P.S. 279 Herman Schreiber,3,2018,54,15,18,21,0
18K279,P.S. 279 Herman Schreiber,4,2013,95,34,51,9,1
18K279,P.S. 279 Herman Schreiber,4,2014,85,18,41,24,2
18K279,P.S. 279 Herman Schreiber,4,2015,82,25,36,16,5
18K279,P.S. 279 Herman Schreiber,4,2016,69,13,29,16,11
18K279,P.S. 279 Herman Schreiber,4,2017,73,17,28,19,9
18K279,P.S. 279 Herman Schreiber,4,2018,61,13,21,21,6
18K279,P.S. 279 Herman Schreiber,5,2013,73,20,32,18,3
18K279,P.S. 279 Herman Schreiber,5,2014,87,36,36,14,1
18K279,P.S. 279 Herman Schreiber,5,2015,74,22,37,11,4
18K279,P.S. 279 Herman Schreiber,5,2016,71,23,20,19,9
18K279,P.S. 279 Herman Schreiber,5,2017,67,20,23,11,13
18K279,P.S. 279 Herman Schreiber,5,2018,58,18,17,13,10
18K279,P.S. 279 Herman Schreiber,All Grades,2013,249,82,123,38,6
18K279,P.S. 279 Herman Schreiber,All Grades,2014,247,86,106,52,3
18K279,P.S. 279 Herman Schreiber,All Grades,2015,224,67,109,38,10
18K279,P.S. 279 Herman Schreiber,All Grades,2016,206,53,77,54,22
18K279,P.S. 279 Herman Schreiber,All Grades,2017,206,60,75,47,24
18K279,P.S. 279 Herman Schreiber,All Grades,2018,173,46,56,55,16
18K285,I.S. 285 Meyer Levin,6,2013,294,104,153,29,8
18K285,I.S. 285 Meyer Levin,6,2014,280,99,137,30,14
18K285,I.S. 285 Meyer Levin,6,2015,213,78,98,26,11
18K285,I.S. 285 Meyer Levin,6,2016,166,54,84,22,6
18K285,I.S. 285 Meyer Levin,6,2017,206,56,119,23,8
18K285,I.S. 285 Meyer Levin,6,2018,218,83,59,44,32
18K285,I.S. 285 Meyer Levin,7,2013,316,112,137,61,6
18K285,I.S. 285 Meyer Levin,7,2014,286,103,131,43,9
18K285,I.S. 285 Meyer Levin,7,2015,285,116,108,59,2
18K285,I.S. 285 Meyer Levin,7,2016,211,57,114,32,8
18K285,I.S. 285 Meyer Levin,7,2017,169,27,87,39,16
18K285,I.S. 285 Meyer Levin,7,2018,205,53,81,65,6
18K285,I.S. 285 Meyer Levin,8,2013,303,101,134,60,8
18K285,I.S. 285 Meyer Levin,8,2014,314,83,153,69,9
18K285,I.S. 285 Meyer Levin,8,2015,279,50,143,72,14
18K285,I.S. 285 Meyer Levin,8,2016,277,26,139,95,17
18K285,I.S. 285 Meyer Levin,8,2017,210,23,101,71,15
18K285,I.S. 285 Meyer Levin,8,2018,169,20,76,46,27
18K285,I.S. 285 Meyer Levin,All Grades,2013,913,317,424,150,22
18K285,I.S. 285 Meyer Levin,All Grades,2014,880,285,421,142,32
18K285,I.S. 285 Meyer Levin,All Grades,2015,777,244,349,157,27
18K285,I.S. 285 Meyer Levin,All Grades,2016,654,137,337,149,31
18K285,I.S. 285 Meyer Levin,All Grades,2017,585,106,307,133,39
18K285,I.S. 285 Meyer Levin,All Grades,2018,592,156,216,155,65
18K366,The Science And Medicine Middle School,6,2013,136,63,55,12,6
18K366,The Science And Medicine Middle School,6,2014,179,52,98,19,10
18K366,The Science And Medicine Middle School,6,2015,180,66,84,24,6
18K366,The Science And Medicine Middle School,6,2016,136,44,68,19,5
18K366,The Science And Medicine Middle School,6,2017,125,44,67,8,6
18K366,The Science And Medicine Middle School,6,2018,134,53,48,18,15
18K366,The Science And Medicine Middle School,7,2013,58,27,20,9,2
18K366,The Science And Medicine Middle School,7,2014,131,60,48,20,3
18K366,The Science And Medicine Middle School,7,2015,173,51,85,36,1
18K366,The Science And Medicine Middle School,7,2016,165,52,81,25,7
18K366,The Science And Medicine Middle School,7,2017,127,29,63,28,7
18K366,The Science And Medicine Middle School,7,2018,117,33,55,25,4
18K366,The Science And Medicine Middle School,8,2013,87,38,41,6,2
18K366,The Science And Medicine Middle School,8,2014,60,14,26,13,7
18K366,The Science And Medicine Middle School,8,2015,131,34,52,34,11
18K366,The Science And Medicine Middle School,8,2016,162,27,67,54,14
18K366,The Science And Medicine Middle School,8,2017,151,15,59,55,22
18K366,The Science And Medicine Middle School,8,2018,126,17,55,36,18
18K366,The Science And Medicine Middle School,All Grades,2013,281,128,116,27,10
18K366,The Science And Medicine Middle School,All Grades,2014,370,126,172,52,20
18K366,The Science And Medicine Middle School,All Grades,2015,484,151,221,94,18
18K366,The Science And Medicine Middle School,All Grades,2016,463,123,216,98,26
18K366,The Science And Medicine Middle School,All Grades,2017,403,88,189,91,35
18K366,The Science And Medicine Middle School,All Grades,2018,377,103,158,79,37
18K581,East Flatbush Community Research School,6,2013,80,54,25,1,0
18K581,East Flatbush Community Research School,6,2014,63,37,22,2,2
18K581,East Flatbush Community Research School,6,2015,34,19,10,3,2
18K581,East Flatbush Community Research School,6,2016,24,11,5,6,2
18K581,East Flatbush Community Research School,6,2017,54,26,21,4,3
18K581,East Flatbush Community Research School,6,2018,34,15,11,5,3
18K581,East Flatbush Community Research School,7,2013,88,59,25,4,0
18K581,East Flatbush Community Research School,7,2014,70,52,17,1,0
18K581,East Flatbush Community Research School,7,2015,62,34,24,4,0
18K581,East Flatbush Community Research School,7,2016,39,16,17,5,1
18K581,East Flatbush Community Research School,7,2017,27,6,14,6,1
18K581,East Flatbush Community Research School,7,2018,54,24,21,8,1
18K581,East Flatbush Community Research School,8,2013,85,46,36,3,0
18K581,East Flatbush Community Research School,8,2014,90,53,33,4,0
18K581,East Flatbush Community Research School,8,2015,64,37,23,3,1
18K581,East Flatbush Community Research School,8,2016,61,22,33,6,0
18K581,East Flatbush Community Research School,8,2017,40,5,24,9,2
18K581,East Flatbush Community Research School,8,2018,28,4,9,11,4
18K581,East Flatbush Community Research School,All Grades,2013,253,159,86,8,0
18K581,East Flatbush Community Research School,All Grades,2014,223,142,72,7,2
18K581,East Flatbush Community Research School,All Grades,2015,160,90,57,10,3
18K581,East Flatbush Community Research School,All Grades,2016,124,49,55,17,3
18K581,East Flatbush Community Research School,All Grades,2017,121,37,59,19,6
18K581,East Flatbush Community Research School,All Grades,2018,116,43,41,24,8
18K588,Middle School for Art and Philosophy,6,2013,113,65,38,9,1
18K588,Middle School for Art and Philosophy,6,2014,91,38,47,5,1
18K588,Middle School for Art and Philosophy,6,2015,48,23,20,5,0
18K588,Middle School for Art and Philosophy,6,2016,64,25,28,8,3
18K588,Middle School for Art and Philosophy,6,2017,53,21,27,5,0
18K588,Middle School for Art and Philosophy,6,2018,57,20,22,5,10
18K588,Middle School for Art and Philosophy,7,2013,110,62,37,11,0
18K588,Middle School for Art and Philosophy,7,2014,101,50,39,12,0
18K588,Middle School for Art and Philosophy,7,2015,81,41,32,7,1
18K588,Middle School for Art and Philosophy,7,2016,51,21,24,6,0
18K588,Middle School for Art and Philosophy,7,2017,67,25,25,15,2
18K588,Middle School for Art and Philosophy,7,2018,58,24,17,16,1
18K588,Middle School for Art and Philosophy,8,2013,115,54,43,17,1
18K588,Middle School for Art and Philosophy,8,2014,113,60,42,11,0
18K588,Middle School for Art and Philosophy,8,2015,100,34,46,18,2
18K588,Middle School for Art and Philosophy,8,2016,89,21,51,16,1
18K588,Middle School for Art and Philosophy,8,2017,52,11,23,15,3
18K588,Middle School for Art and Philosophy,8,2018,61,11,26,17,7
18K588,Middle School for Art and Philosophy,All Grades,2013,338,181,118,37,2
18K588,Middle School for Art and Philosophy,All Grades,2014,305,148,128,28,1
18K588,Middle School for Art and Philosophy,All Grades,2015,229,98,98,30,3
18K588,Middle School for Art and Philosophy,All Grades,2016,204,67,103,30,4
18K588,Middle School for Art and Philosophy,All Grades,2017,172,57,75,35,5
18K588,Middle School for Art and Philosophy,All Grades,2018,176,55,65,38,18
18K598,Middle School of Marketing and Legal Studies,6,2013,91,38,42,7,4
18K598,Middle School of Marketing and Legal Studies,6,2014,81,43,32,4,2
18K598,Middle School of Marketing and Legal Studies,6,2015,61,25,21,11,4
18K598,Middle School of Marketing and Legal Studies,6,2016,47,13,28,5,1
18K598,Middle School of Marketing and Legal Studies,6,2017,41,19,16,5,1
18K598,Middle School of Marketing and Legal Studies,6,2018,29,13,11,4,1
18K598,Middle School of Marketing and Legal Studies,7,2013,98,37,52,8,1
18K598,Middle School of Marketing and Legal Studies,7,2014,89,48,36,5,0
18K598,Middle School of Marketing and Legal Studies,7,2015,77,41,27,9,0
18K598,Middle School of Marketing and Legal Studies,7,2016,60,22,24,13,1
18K598,Middle School of Marketing and Legal Studies,7,2017,46,12,18,13,3
18K598,Middle School of Marketing and Legal Studies,7,2018,44,16,20,7,1
18K598,Middle School of Marketing and Legal Studies,8,2013,110,35,55,18,2
18K598,Middle School of Marketing and Legal Studies,8,2014,107,54,43,6,4
18K598,Middle School of Marketing and Legal Studies,8,2015,91,28,50,12,1
18K598,Middle School of Marketing and Legal Studies,8,2016,69,12,40,15,2
18K598,Middle School of Marketing and Legal Studies,8,2017,58,11,24,14,9
18K598,Middle School of Marketing and Legal Studies,8,2018,54,13,18,19,4
18K598,Middle School of Marketing and Legal Studies,All Grades,2013,299,110,149,33,7
18K598,Middle School of Marketing and Legal Studies,All Grades,2014,277,145,111,15,6
18K598,Middle School of Marketing and Legal Studies,All Grades,2015,229,94,98,32,5
18K598,Middle School of Marketing and Legal Studies,All Grades,2016,176,47,92,33,4
18K598,Middle School of Marketing and Legal Studies,All Grades,2017,145,42,58,32,13
18K598,Middle School of Marketing and Legal Studies,All Grades,2018,127,42,49,30,6
18K763,Brooklyn Science and Engineering Academy,6,2015,75,24,43,2,6
18K763,Brooklyn Science and Engineering Academy,6,2016,72,15,25,20,12
18K763,Brooklyn Science and Engineering Academy,6,2017,71,16,24,21,10
18K763,Brooklyn Science and Engineering Academy,6,2018,103,29,37,20,17
18K763,Brooklyn Science and Engineering Academy,7,2016,68,15,38,13,2
18K763,Brooklyn Science and Engineering Academy,7,2017,73,11,32,27,3
18K763,Brooklyn Science and Engineering Academy,7,2018,80,16,26,31,7
18K763,Brooklyn Science and Engineering Academy,8,2017,68,7,28,29,4
18K763,Brooklyn Science and Engineering Academy,8,2018,66,4,23,20,19
18K763,Brooklyn Science and Engineering Academy,All Grades,2015,75,24,43,2,6
18K763,Brooklyn Science and Engineering Academy,All Grades,2016,140,30,63,33,14
18K763,Brooklyn Science and Engineering Academy,All Grades,2017,212,34,84,77,17
18K763,Brooklyn Science and Engineering Academy,All Grades,2018,249,49,86,71,43
19K007,P.S. 007 Abraham Lincoln,3,2013,172,71,63,38,0
19K007,P.S. 007 Abraham Lincoln,3,2014,147,78,42,26,1
19K007,P.S. 007 Abraham Lincoln,3,2015,169,79,55,31,4
19K007,P.S. 007 Abraham Lincoln,3,2016,125,53,44,23,5
19K007,P.S. 007 Abraham Lincoln,3,2017,131,52,40,36,3
19K007,P.S. 007 Abraham Lincoln,3,2018,109,21,40,43,5
19K007,P.S. 007 Abraham Lincoln,4,2013,145,50,65,19,11
19K007,P.S. 007 Abraham Lincoln,4,2014,168,62,74,27,5
19K007,P.S. 007 Abraham Lincoln,4,2015,145,62,59,17,7
19K007,P.S. 007 Abraham Lincoln,4,2016,165,45,49,54,17
19K007,P.S. 007 Abraham Lincoln,4,2017,129,29,59,24,17
19K007,P.S. 007 Abraham Lincoln,4,2018,133,31,46,40,16
19K007,P.S. 007 Abraham Lincoln,5,2013,167,61,68,34,4
19K007,P.S. 007 Abraham Lincoln,5,2014,140,42,58,31,9
19K007,P.S. 007 Abraham Lincoln,5,2015,157,66,62,18,11
19K007,P.S. 007 Abraham Lincoln,5,2016,143,66,56,18,3
19K007,P.S. 007 Abraham Lincoln,5,2017,157,63,59,26,9
19K007,P.S. 007 Abraham Lincoln,5,2018,127,56,40,21,10
19K007,P.S. 007 Abraham Lincoln,All Grades,2013,484,182,196,91,15
19K007,P.S. 007 Abraham Lincoln,All Grades,2014,455,182,174,84,15
19K007,P.S. 007 Abraham Lincoln,All Grades,2015,471,207,176,66,22
19K007,P.S. 007 Abraham Lincoln,All Grades,2016,433,164,149,95,25
19K007,P.S. 007 Abraham Lincoln,All Grades,2017,417,144,158,86,29
19K007,P.S. 007 Abraham Lincoln,All Grades,2018,369,108,126,104,31
19K013,P.S. 013 Roberto Clemente,3,2013,69,43,16,8,2
19K013,P.S. 013 Roberto Clemente,3,2014,69,49,17,3,0
19K013,P.S. 013 Roberto Clemente,3,2015,74,37,25,11,1
19K013,P.S. 013 Roberto Clemente,3,2016,80,42,26,12,0
19K013,P.S. 013 Roberto Clemente,3,2017,63,27,15,18,3
19K013,P.S. 013 Roberto Clemente,3,2018,68,29,19,19,1
19K013,P.S. 013 Roberto Clemente,4,2013,79,37,28,12,2
19K013,P.S. 013 Roberto Clemente,4,2014,67,33,23,7,4
19K013,P.S. 013 Roberto Clemente,4,2015,62,24,29,8,1
19K013,P.S. 013 Roberto Clemente,4,2016,68,29,31,7,1
19K013,P.S. 013 Roberto Clemente,4,2017,70,31,32,5,2
19K013,P.S. 013 Roberto Clemente,4,2018,61,16,23,12,10
19K013,P.S. 013 Roberto Clemente,5,2013,88,45,24,13,6
19K013,P.S. 013 Roberto Clemente,5,2014,71,35,22,12,2
19K013,P.S. 013 Roberto Clemente,5,2015,58,32,14,9,3
19K013,P.S. 013 Roberto Clemente,5,2016,61,23,21,14,3
19K013,P.S. 013 Roberto Clemente,5,2017,56,25,17,8,6
19K013,P.S. 013 Roberto Clemente,5,2018,60,31,17,9,3
19K013,P.S. 013 Roberto Clemente,All Grades,2013,236,125,68,33,10
19K013,P.S. 013 Roberto Clemente,All Grades,2014,207,117,62,22,6
19K013,P.S. 013 Roberto Clemente,All Grades,2015,194,93,68,28,5
19K013,P.S. 013 Roberto Clemente,All Grades,2016,209,94,78,33,4
19K013,P.S. 013 Roberto Clemente,All Grades,2017,189,83,64,31,11
19K013,P.S. 013 Roberto Clemente,All Grades,2018,189,76,59,40,14
19K065,P.S. 065,3,2013,103,45,44,11,3
19K065,P.S. 065,3,2014,122,53,44,25,0
19K065,P.S. 065,3,2015,118,39,47,31,1
19K065,P.S. 065,3,2016,96,24,31,34,7
19K065,P.S. 065,3,2017,125,24,32,54,15
